,Date,Tweet
22,2022-09-26 17:52:14+00:00,เริ่มเห็นเหตุผลของการล้างหนี้ กยศ มากขึ้นละอ่ะ มันเป็นลดความเหลื่อมล้ำ นี่เริ่มไม่เห็นด้วยกับคนที่ให้เหตุว่าไม่ควรยกเลิกเพราะต้องรับผิดชอบหนี้ที่ก่อกู้มาเรียน หรือไม่แฟร์กับคนอื่น ไม่แฟร์กับคนที่ไม่ได้กู้หรือจ่ายไปแล้ว อยากถามกลับว่าคุณต้องการสังคมแบบไหนหรอถึงมีเหตุผลแบบนี้
23,2022-09-26 12:18:31+00:00,ถอดบทเรียนนโยบายล้างหนี้ กยศ. ของสหรัฐอเมริกา | KEY MESSAGES https://t.co/3NJdMK6fay ผ่าน @YouTube
24,2022-09-24 05:13:59+00:00,เริ่มไม่จ่ายหนี้กยศ.แล้วจ้า รอกฎหมายล้างหนี้ ว้าวววววว 👏🏻👏🏻👏🏻
25,2022-09-24 04:13:20+00:00,ล้างหนี้กยศ.มันมีเงินหมุนกลับมายังไงนะ งง
26,2022-09-23 17:50:50+00:00,ที่อยากให้คืนเพราะจริงๆคนที่เขาไม่มีเงินจะเรียนจริงๆเขาก็ไม่ได้มีโอกาสเข้ามาในระบบการศึกษาไม่ได้มีโอกาสกู้เรียนด้วยซ้ำ ควรแก้ที่ต้นตอปัญหาไม่ใช่อยู่ดีๆล้างหนี้กยศ. แล้วคนที่เค้าไม่เห็นด้วยผิดยังไง ถึงโดนแซะตลอด การอยากให้คนทำงานแล้วใช้หนี้ที่ยืมผิดอะไร
27,2022-09-23 15:16:54+00:00,แอคอินฟลูหลายๆแอคค้านเรื่องล้างหนี้กยศได้ แต่ประเด็นงบกลาโหม เงียบอย่างกะปากอมสาก คือมันก็ https://t.co/Vm0ab8hlHR
28,2022-09-23 15:08:11+00:00,เห็น ads สารคดี 13 หมูป่าคือก็นึกย้อนไปถึงตอนนั้นที่ทุกสื่อ ทุกหน่วยงานพร้อมเข้าช่วยเหลือเต็มที่ งบเท่าไหร่ไม่จำกัด พอล้างหนี้กยศ หรือเรียนฟรีต้องฟรีจริง ที่ช่วยชีวิตเด็กและครอบครัวได้อีกหลายล้านครัวเรือน ดันออกมาต่อต้านกัน สื่อก็ตราหน้าว่าอีคนจนติดหนี้ๆๆๆ กูไม่เข้าใจ
29,2022-09-23 14:51:09+00:00,ไปฟังช่องคุณจอห์นวิญญูมาตอนสัมภาษณ์อ.ษัษฐรัมย์เกี่ยวกับเรียนฟรีแลเล้างหนี้กยศ.สรุปมันทำได้นะ ตอนแรกเค้าก้คิดว่ามันจะไม่แฟร์กับคนไม่กู้รึเปล่าแต่พอดูงบแต่ละปีแล้วมันทำได้ควบคู่กันเลยอ่ะ ดีกว่าให้รัฐเอางบไปผลาญซื้ออาวุธเป็นไหนๆ เราขอพูดใหม่ว่าสนับสนุนทั้งเรียนฟรีและล้างหนี้กยศค่ะ
30,2022-09-23 09:27:21+00:00,เห็นมีเขียนเรื่องล้างหนี้กยศด้วย ใครสนใจประเด็นนี้ลองไปอ่านดูก็ได้นะเผื่อมีมุมมองใหม่ๆ ลองสแกนบทความแล้วอาจารย์ค่อนข้างคิดเหมือนกับที่นี่คิดเลย รวมถึงระบุต้นตอของปัญหาที่แท้จริงที่ควรไปแก้ไขด้วย และเพิ่งรู้อะไรบางอย่างน่าสนใจมากด้วย อ่านแล้วแบบ อห สัด
31,2022-09-23 07:32:30+00:00,คิดไปเองว่าคนที่ค้านล้างหนี้กยศ.ไม่ด่าไปอีก เออไม่อยากจ่ายหนี้ที่ตัวเองกู้ขนาดนั้นเลย กร้ากกกก https://t.co/Zcs5lCGAsK
32,2022-09-23 05:48:39+00:00,"""ไอ้พวกสนับสนุนล้างหนี้กยศ.มีแต่พวกมักง่ายอยากหนีหนี้😡😡😡""

กุ, ผู้ไม่เคยได้กู้ กยศ. ยันจบ : ""งง"""
33,2022-09-23 02:16:02+00:00,"@gdsposhit นโยบายเรียนฟรีสำเร็จ -&gt; ล้างหนี้กยศ. ✅
ล้างหนี้กยศ. โดยยังเรียนฟรีไม่สำเร็จ -&gt; เด็ก200,000คน/ปี หลุดจากระบบการศึกษา ✅

ซ้ายจัดขวาจัด 
เวลาอินเกิ้น ไปสุดทั้งคุ่นะ สมองอ่ะ
พอไอ้เรื่องแบบนี้มาจากฝั่งตัวเองนี่ ยิ่งเจ็บหัว 🤦 ไม่ได้รู้สึกว่าเป็นความหวังของชาติเล๊ย"
34,2022-09-22 11:35:34+00:00,อ.จั๊กถือนโยบาย พ.ร.บ.การศึกษาแห่งชาติ (เรียนฟรีมีเงินเดือน) และ ล้างหนี้กยศ. ให้ธนอน อยากรู้ว่าคุยอะไรกันเลย #รัฐสวัสดิการ https://t.co/A5QoFOneYT
