,Date,Tweet
34,2022-09-15 08:53:26+00:00,"#ทหารคลั่ง
#ทหารหื่น ว่าไง? https://t.co/aW3NSQKLF7"
35,2022-09-15 08:27:58+00:00,#โหนกระแส รอดูทหารหื่นและนายของพวกเขา ว่าจะมาแก้ตัวยังไง
36,2022-09-15 07:30:47+00:00,ความที่ปลายุด เป็นคนที่ไม่เคยรับผิดชอบอะไรอยู่แล้ว ในฐานะที่เสร่อไปนั่งยิ้มโง่ๆที่กะลาโหมเรื่อง #ทหารคลั่ง #ทหารหื่น คงเงียบกริบ
37,2022-09-15 07:28:01+00:00,เหี้ยๆๆๆจริงๆๆๆๆๆ ไอ้ประยุทธ์ดูลูกน้องมึงด้วย #ทหารหื่น #กองทัพบก https://t.co/fYfKtNGb6u
38,2022-09-15 06:03:31+00:00,"ตร.เอาผิด 4ข้อหา สิบเอกบุกบ้านสาว หวังย่ำยี เจ้าตัวปฏิเสธ ก่อนได้รับการปล่อยตัว
#ทหารหื่น 
https://t.co/bDOSO5D5m7"
39,2022-09-15 01:48:07+00:00,"ก้านบัวบอกลึกตื้น ชลธาร 
ทหารหื่นบุกมาลวนลาม บอกกินข้าวหม้อเดียวกัน 🖕🏻"
40,2022-09-15 01:34:33+00:00,ฟังข่าวทหารหื่นแล้วเหนื่อยใจ ความโสมมมันอยู่หลังรั้วทหารมานานเท่าไรแล้ว ปิดหูปิดตากันหมด ทำเหมือนผู้หญิงในค่ายทหารเป็นเครื่องระบายอารมณ์ทางเพศ ทุเรศทุรัง
41,2022-09-14 18:20:50+00:00,"""ใจเย็นๆ พี่น้องกัน กินข้าวหม้อเดียวกันมาแล้วทั้งนั้น""

""ใจเย็นๆ พี่น้องกัน กินข้าวหม้อเดียวกันมาแล้วทั้งนั้น""

""ใจเย็นๆ พี่น้องกัน กินข้าวหม้อเดียวกันมาแล้วทั้งนั้น""

""ใจเย็นๆ พี่น้องกัน กินข้าวหม้อเดียวกันมาแล้วทั้งนั้น""

#สิบตรีหื่น #ทหารหื่น https://t.co/NRq3xlKr9a"
42,2022-09-14 14:49:52+00:00,"ไม่สบายใจ! “ทบ.” รับทหารหื่นคุกคามทางเพศทหารหญิง ยันต้นสังกัดกำลังสอบอยู่
https://t.co/6K9X5Uk4AO
#สยามรัฐ #สยามรัฐออนไลน์ #siamrath #siamrathonline #ข่าววันนี้"
43,2022-09-14 13:50:13+00:00,"เห็นข่าวทหารหื่นแล้วนึกถึงตัวเองสมัยทำงานแรกๆมีรุ่นพี่คนนึงที่ทำงานแกเป็นคนอัธยาศัยดีเป็นมิตรกับเพื่อนร่วมงานทุกคนแต่แกจะนิสัยเสียอย่างคือชอบเอา""นิ้วบีบให้ตะขอเสื้อในผู้หญิงหลุด""ตอนเราเผลอแล้วแกจะแสดงท่าทีขำออกมาอย่างชอบใจ.พอเราโดนเท่านั้นแหละทั้งเจ็บใจแค้นใจและเกลียดแกมาก!!"
44,2022-09-14 13:07:52+00:00,"ทบ.แจง ต้นสังกัดตั้ง กก.สอบ ""ทหารหื่น"" แล้ว แต่ยังไม่สรุปผล ผู้เสียหายร้อนใจร้องสื่อ ยันให้ความเป็นธรรม

อ่านต่อ : https://t.co/sZqnTfDORc

#ข่าวช่อง8 #ข่าวออนไลน์ช่อง8
#ทหารหื่น #ตั้งกรรมการสอบ
#กองทัพบก #กันจอมพลัง
#กาญจนบุรี https://t.co/NwGRXlKi3h"
45,2022-09-14 11:52:25+00:00,ฝากท่าน @prayutofficial รมว.กลาโหม จัดการคดีทหารหื่นกลุ่มนี้ด้วยนะ https://t.co/atyUOlSUs5
46,2022-09-14 11:26:17+00:00,"ผู้เสียหายร้อง กัน จอมพลัง ถูกทหารหื่นยศสิบเอกบุกข่มขืนกระทำชำเราถึงบ้านพักแต่ไม่สำเร็จ แถมยังลวนลามในที่ทำงานอีก แฉซ้ำเป็นลูกเจ้าของโรงสี เด็กนาย ก่อเหตุลวนลามผู้หญิงมาแล้วแต่เรื่องเงียบ คราวนี้คงย่ามใจ รอบที่แล้วรอดตัว คราวนี้จะรอดไหม?
.
https://t.co/uBwGn8vfxq https://t.co/nq4rcyci0n"
