,Date,Tweet
59,2022-01-08 03:58:42+00:00,"@gugugug77 @moo_peas อยากเห็นสลิ่มด่านายก ด่าอนุทิน ด่าป้อม ด่ารัฐบาลผู้เป็นต้นตอของปัญหาบ้างจังเลย
ไม่ทวิตไม่ว่า แต่มาทวิตปกป้องด้วยคำหยาบๆคายๆอีก 
แบบนี้ก็คงเหลื่อมล้ำไปเรื่อยๆแหละ 
กลับตัวมาอยู่สามกีบยังทันน้า"
60,2021-12-02 06:12:57+00:00,@PravitR สลิ่มมึงด่าป้อมหรอ
61,2021-12-02 04:20:26+00:00,ก่อนด่ารุ้ง ด่าป้อมก่อนค่าถ้ารุ้งเดินไม่ค่อยไหว ป้อมคือเรียกแห่แล้วค๊าาาาาาาาาา https://t.co/PF2u6UG9cj
62,2021-11-27 16:51:41+00:00,พรุ่งนี้มีเลือกตั้งพ่อก็ถามว่าจะเลือกเบอร์ไหนนี่ก็บอกว่าเลือกเบอร์คนคุ้มก็คือไอด.อยู่ดีลูกน้องมันหมด พ่อก็เริ่มด่านักการเมือง คือนางเป็นสลิ่มแบบงงๆอะ ด่าอิทธิพลท้องถิ่นนะ ด่าป้อมด่าตู่ได้ แต่จะจบที่ว่านักการเมืองเลว คือไม่ด่าว่าทหารรัฐประหารนะ แต่ด่าเพราะเข้ามาปุ๊บแล้วทำเลวก็คือ
63,2021-11-21 15:18:36+00:00,@Finixzx @namwarn93 @Tana121231212 @bamharoi แร้วไงคะ สามกีบไปถามตีแสกหน้าทักษิณในคลับเฮาส์เรื่องนี้ตั้งนานแร้วค่ะตามข่าวอื่นบ้างไม่ใช่ดูแต่top news แร้วด่าทักษิณก็อย่าลืมด่าป้อมเพื่อนรักตู่ด้วยนะคะ เพราะทหารที่คุมตอนนั้นก็ป้อมอะค่ะ ด่าแต่ทักษิณไม่ด่าป้อมไม่ด่าเผด็จการพม่าก็รู้เรยนะว่า🤭🤭🤭
64,2021-10-19 13:00:18+00:00,@wonschaf มากกกกกกก พี่ก็เล่นเทล มาจับเทลแล้วเข้ามือเลยให้เป็นเมนแครี่เลย แต่กดดันค่ะ กดดันมากๆ ตายบ่อยก็โดนด่า ไม่เกิดก็โดนด่า ป้อมไม่เอาก็โดนด่า55555555555555 ทุกอย่างโทษแครี่กับป่าเลยค่าาา
65,2021-10-05 10:44:07+00:00,@wirojlak ด่าป้อม ไม่โหนบาร์ กินไม่ครบ 5 หมู่ หรอ?
66,2021-10-02 16:29:22+00:00,เอาจริงมาถึงขนาดนี้ได้คืออยากกริ้ดแล้ว จากแบบใดๆ ก็คือเลือกนายหัวไว้ก่อนมีอะไรจะได้ไปพึ่งพากันได้ประสาสะตอสามัคคี แต่ยังมีปัญหาติดลูบยึดเจ้ามาก นายที่อสัดด่าป้อมด่าหนูหนักมากเรื่องวัคซีน ลงท้ายคือลุงต้องทนพวกนี้ไม่งั้นก็ไม่มีใครแบ็คให้ สรุป ลุงรักชาติ ลุงไม่ล้มเจ้าเหมือนทอน 🙄 https://t.co/JbAL2ZxTzT
67,2021-09-14 01:06:39+00:00,ออฟฟิศออฟฟิศนี่เลย ด่าหนูด่าป้อม ด่าราชการ ด่าหมอ  ด่าสาสุก สุดท้ายลุงตู่ต้องอดทนมากเลยนะ ถ้าไม่มีพวกนี้ก็ไม่มีใครแบคอัพ นักการเมืองมันเลว ลุงเป็นคนดีรักชาติ ไม่ใช่ลุงก็ไม่รู้จะให้ใครเป็นนายก .... ไม่รู้ไปโดนตัวไหนกันมา https://t.co/tMfOPzeJbH
68,2021-09-13 10:35:18+00:00,@a_lalee2505 ตอบทีละเมนชั่นแล้วกันค่ะ จะได้ไม่งง ดิชั้นพิมว่า การศึกษาไม่ได้ช่วยพัฒนาสันดานคน ใช่ค่ะ สำหรับคุณและหลายๆคนอาจจะดูรุนแรง แต่ดิชั้นไม่ได้เหยียดเรื่องว่ามี/ไม่มีการศึกษา เพราะทุกวันนี้ดิชั้นก้ด่านายก ด่าป้อมอ่ะค่ะ ว่าการศึกษาสูงแต่สันดานไม่ดี ความหมายเดียวกันมั้ยคะ
69,2021-09-11 13:37:27+00:00,แม่หนุด่าป้อม565655&amp;&amp;575656555555555555555555555555
70,2021-09-11 12:02:25+00:00,@mzchchi อย่าด่าป้อมสิ 5555
71,2021-09-09 10:27:36+00:00,พ่อเลิกด่าป้อมก่อน556565
72,2021-08-22 07:40:34+00:00,ทีด่าป้อมอีเด็กสมบูรณ์  มึงไม่เห็นว่าอะไรกันเลย กดขำแหล่ะ555  #อีมายฆาตกร
73,2021-08-20 17:54:46+00:00,งั้นมึงอย่าด่าอีตู่หน้าเหี้ยอีควาย อย่าให้กูรู้นะมึงด่าตู่ด่าป้อมอีควาย  #อีแป้งเด็กเวร #มธุสอน
74,2021-08-19 02:44:53+00:00,@KimPerry__K อย่าด่าป้อมปี้ที่ด่าเราเลยนะ
75,2021-08-18 21:22:17+00:00,ได้จะไม่ด่าป้อม ว่าเด็กสมบูรณ์ เอาล่ะทุกคนเลิกนะคะ  #อีแป้งเด็กเวร
76,2021-08-18 20:07:18+00:00,งั้นไม่ด่าตู่ ไม่ด่าป้อมค่ะ เบบี๋ มันดูบอดีเชมมิ่งเกินไปอ่ะค่ะ ไปเทียบตู่กับเหี้ยมันไม่ดี เลย ป้อม ไม่ได้เหมือนเด็กนะ แง ฮือ ไม่อ้วนค่ะ #อีแป้งเด็กเวร
77,2021-08-15 11:31:22+00:00,ด่าป้อม ด่าธรรมนัส ด่าคนรอบข้างอีตู่ทุกคนยกเว้นด่าอีตู่ เพราะบอกว่าอีตู่เป็นคนดี กู การพนดื_นตพยหวมพาเนเน_จบ_บำสดม กรี๊ดดดดดกกกกกกกกก
78,2021-08-11 10:04:21+00:00,มึงเจอป้าเป้าด่าป้อมระเบิดแน่ https://t.co/DLAlUwlfec
79,2021-08-06 08:23:43+00:00,"มันน่าภูมิใจตรงไหนวะเนี่ย ด่าพ่อแม่ตัวเองลงทวิต หรือเฟสบุ๊คเนี่ย 

ด่าตู่ ด่าป้อม พอเข้าใจได้ แต่นี่พ่อแม่ นี่เรื่องครอบครัวตัวเอง นะเว้ยยยย 

แนวคิดของคนรุ่นใหม่ เราอาจจะยังไม่เข้าใจมั้ง"
80,2021-08-03 00:24:23+00:00,อ่าว ด่าป้อมหรอ https://t.co/LloZkTU0wG
