,Date,Tweet
35,2022-07-25 09:01:18+00:00,@W3awa ไอ้คนแบบตู่ ป้อมควรโดนด่า เหยียดอย่างรุนแรงโคตรๆ
36,2022-07-05 09:22:52+00:00,"@tanawatofficial ด่า "" ไอ้ป้อม "" เหรอ "" ตัวอ้วนอยู่ ❓❓ https://t.co/96zWUKs3mf"
37,2022-06-19 22:44:05+00:00,@lekkylucky1 @MiraclemoonM @Momidori3 ลุงด่าหล่นไอ้ลุงป้อมแบบไม่สนหน้าไหน แถม ไล่ให้ไปบอกนายมันว่า ไปถามนายมันสิใครให้ผมมาทำคดีตม. นายมันไม่น่าจะป้อม ผู้ใหญ่ลุงเค้ารู้ว่ามันคือใครเลยให้ให้มาจัดการ ยกทั้งรากทั้งโคลน ยกรัฐนี้ล่ะ
38,2022-06-19 21:29:30+00:00,@happuurii ตื่นเต้นมาก ลุงด่าไอ้อ้วน หลานเขยลุงป้อมละนั้น
39,2022-06-19 21:28:10+00:00,ลุงชอบทำให้หนูนอนเช้าอีกแล้ว อ้วนดาว8แฉกคือ ลูกเขย น้องชายแท้ๆลุงป้อม หืม บอกเลย บิ๊กของบิ๊กsurprise ขนาด นี้เป็นถึง หลายเขยป้อมลุงด่าขนาดนี้ มึงโดนทั้งขบวน ฉิบหายละ ตื่นเต้นมาก ลูกพี่ไอ้อ้วนทำเลวอะไรไว้ ผญลุงถึงสั่งลุงให้ทำคดีตม. ชัดนะ #แตงโมต้องได้รับความยุติธรรม #Saveอัจฉริยะ
40,2022-06-11 13:29:45+00:00,ด่ากุว่าดีแต่ขี่คอไอ้เหี้ยไม่ให้กุขี่คอแล้วให้กุทำไร ดันป้อมหรอไอ้เวร
41,2022-05-31 04:02:05+00:00,@mew_sirilapas เหี้ยไม่เกี่ยว ทีหลังด่าใครต้องด่าไอ้ตู่ ไอ้ศรี ไอ้ป๊อก ไอ้ป้อม
42,2022-05-30 07:25:15+00:00,"@Le24JZyt5AS7o8V ผมไม่เคยด่าลุงชวนครับ ผมเอาไปเปรียบเทียบกับไอ้ป้อมด้วย

ว่าลุงชวนเนี่ย อายุตั้ง 83 เยอะกว่าไอ้ป้อมตั้ง 7 ปี ไม่เห็นต้องให้ใครมาพยุงเลย 555555555555555"
43,2022-05-28 11:52:05+00:00,@majishonen ปกติ จริง 5555555555 ปั้นแครี่กับเมจเลย ต้องการ dps ที่ยืนเป็นอะ เจอมามีแต่แหลม ละมาด่าคนเล่นตัวหนาหนึ่งว่าไม่ช่วยมันจนท้อละ ไอ้เวร ห้างกันสองป้อมคงช่วยได้มั้ง
44,2022-05-24 12:56:03+00:00,สิ่งสำคัญเมื่อเพื่อนในทีมคุณเล่นบัต : อย่ารีบบวกไอ้เหี้ย กูยังไม่เกิด ตลอดเลย บางทีอยู่ใกล้ๆก็แบบ กุต้องไปเติมใช่ไหม แต่กุยังไม่เกิด เผลอๆไม่ช่วยก็โดนด่า ถ้าเพื่อนตายอีกฝั่งจะเข้ามาดันป้อมยังไงกุก้ต้องไปกันป้อม ช่วยแล้วตายกลางเกมตีไม่แรงก็โดนด่า ท้อ ฟาร์มครีปกันไปก่อนไม่ได้เหรอwa
45,2022-05-23 07:27:31+00:00,@joe_black317 น่าเวทนา คงหวังว่าออกมาด่าฝ่ายตรงข้าทรัฐบาลไอ้ตู่ไอ้ป้อมจะเห็นใจ
46,2022-05-22 08:15:32+00:00,"ถ้าลุงป้อม หันหลังมาด่า ไอ้ซั๊ส..ใครขัดขากูวะ

แมร่งได้อีก1ฮา"
47,2022-05-21 06:19:52+00:00,@ATIKIT14 มีแต่ สลิ่ม ที่ยังไม่กล้าด่าประยุทธ์แต่คนไทย 99% ด่าประยุทธ์ ด่าพ่อด่าแม่ ด่ามันเหมือนหมา ทุกคน ไอ้เหี้ยตู่ ป้อม ป็อก เลวบัดซบจัญไร
48,2022-05-15 04:46:42+00:00,"@Pirjo_Suomi @Somsak75914730 @oonginlavender ถ้าสังเกตุให้ดีๆ​ คนที่ทำงานรักษาอำนาจของรัฐไทย​ มักไม่ใช้คนเราด่าๆๆ​ กันแบบไอ้ตู่​ ไอ้ป้อมหรอกค่ะ​ เค้าชอบทำงานหลังฉากเงียบๆ

อย่าง​ สว​ หลายคนที่ดู​ no​ name ไม่ออกสื่อ​ แต่ทำงานประสานเครือข่ายอุปถัมภ์​-เส้นสาย​ หลังม่านแบบเงียบ​ๆ​ ให้สบายใจไปดีกว่า"
49,2022-05-12 11:04:17+00:00,@nanloser นุเคยด่าไอ้เหี้ยตู่ กะไอ้เหี้ยป้อมนะคะ 😭
50,2022-05-10 09:08:53+00:00,@karnt ไม่เป็นไร เดี๋ยวโยนขี้ให้ติ่งส้มเอา ดีลล่มเพราะติ่งส้มด่า ไอ้ป้อมไม่เกี่ยว จริงๆนะจ๊ะนะจ๊ะ
51,2022-05-10 08:48:17+00:00,@keeteenkeeklad @MrKumamon_ @kamphaka เออถ้าแม่งล้มไอ้ตูบ แล้วเพื่อไทยไปจับมือไอ้ป้อม อันนี้อยากด่า ด่าได้เลย กูจะช่วยด่าด้วย
52,2022-05-09 11:29:18+00:00,"@karnt ทำตัว เป็นพรรคป้อม ก็เอาขยะไปรวมเพื่อได้จัดตั้งนายก
แล้วนางแบกก็บอกว่า วัดกันที่เสียง

ก็ไอ้วิธินี้และเหตุผลแบบนี้ เทือกมันถึงด่าใส่ร้าย
ได้เต็มปาก หลอกให้ สลิ่ม มันเชื่อไง

เพราะความจะเอาชนะ ด้วยวิธีดำๆแบบนี้
วังวน ไม่พ้น ละ

เพราะถ้าดูถูกสลิ่ม  สลิ่มมันถึงไม่สนที่ทหารยึดอำนาจ"
53,2022-05-09 10:53:10+00:00,"คนที่เชื่อคำพูดไอ้หมาตัวนี้ว่าล้มตู่ เพื่อให้ป้อมเป็นนายก
กูจะเตือนความทรงจำพวกมึงนะ
เพราะไอ้หมาตัวนี้ไงที่พวกมึงไม่ได้อภิปรายป้อม
แล้วพวกมึงก็ด่าเพื่อไทยยิ่งกว่าหมา
มาวันนี้พวกมึงกลับเชื่อไอ้หมาตัวนี้ ว่าล้มตู่เพื่อให้ป้อมเป็นนายก
พวกมึงไปเช็คสมองด้วยนะ
หรือไปกินขี้มันซะ https://t.co/nqkzY1ae0u"
54,2022-05-03 06:42:29+00:00,ฉันแบบ อะไรมันเกี่ยวอะไรเด็กรุ่นใหม่ แต่ถ้าพวกพี่อยากให้พูดมาค่ะ หนูจะพูดให้ เดะจะลามไปด่ายันไอ้ตู่ไอ้ป้อมรัฐบาล อย่าเปิดช่องนะ มาสิเดะก็หาว่าฉันหัวรุนแรง 555555555555 มาค่ะคุยกันสนุกมาเลย พูดมาเดะหนูด่าให้เถียง
55,2022-04-21 03:22:48+00:00,@chaikhiawkaew @yumiko_bada ครับขอให้สุขภาพแข็งแรง ทุกคนครับ มีความสุขกับปัจจุบัน ด่าไอ้เหี้ยตู่ ป้อม พปชร รัฐบาล ระบายความเครียด
56,2022-04-19 22:09:20+00:00,อดทนด่าใครก็ได้อะ แต่กับไอ้เหี้ยตู่ เหี้ยป้อม กับเหี้ยทั้งคณะไม่ได้จริงๆ
57,2022-04-17 03:56:50+00:00,@mortorsortor ได้โปรโมทประเทศ แถมได้ด่าไอ้ป้อมบนเวทีโลก จำได้ มันทุ่มงบ จัดโต๊ะจีนกินมะม่วงฟรี😁
58,2022-04-16 14:18:31+00:00,"@ImMyNewOne ผมด่าแต่ปรสิต, แมงสาป, ไอ้ตู่, ไอ้ป้อม, ไอ้บอด"
59,2022-04-13 09:00:16+00:00,@ManOnelife มันก็พอกันอะพี่ ทั้งนักข่าวถามห่าอะไรประชาชนไม่เคยได้ประโยชน์ ส่วนไอ้ป้อมด่าแม่งสามชาติก็ไม่หมด!! ตปท.เราจะไม่เห็นภาพแบบนี้ทั้งสองฝ่ายเลย
60,2022-04-12 10:08:01+00:00,@kamphaka อีกอย่างนะคำผกา สติค่ะสติ ทำไมในระบอบ ปชต. พรรคการเมืองใด ๆ จะถูกตรวจสอบและถูกวิจารณ์จาก ปชช.คนใด ๆ ไม่ได้ จำเป็นต้องเป็นเฉพาะฐานเสียงของพรรคเหรอ งั้นพวก พท.ก็อย่าไปด่า พปชร. ปชป. ภท. ไอ้ตู่ ไอ้ป้อม อย่าไปเสือกกับพรรคของพวกสลิ่มมันสิ
61,2022-04-09 18:01:28+00:00,ปารีณาลั่นจะแรงขึ้นล้านเท่า แค้นทุกคน ยันไม่ได้รุกป่า ด่าคนจุดพลุไล่ไอ้ขี้แพ้ ล่าคนอื่นให้จบแบบเดียวกัน  ป้อมตบหน้าตู่ ขึ้นป้ายหาเสียงตัวเองทั่วประเทศ ใหญ๋กว่าทุกคนในแผ่นดิน https://t.co/9O3FrXPHDX ผ่าน @FacebookWatch
62,2022-04-05 08:05:47+00:00,@MatichonOnline โถไอ้ป้อม มึงอย่าเกณท์คนมาเชียร์สิ แล้ว ให้ไอ้ตู่ออกแทนมึง คนบ้ามันยังด่า
63,2022-04-02 05:51:29+00:00,ทีมเหี้ยมากกูทนไม่ไหวมากด่ากันแม่งทั้งเกมส์กู(โร้ค)กับคองช่วยกันดันป้อมทั้งเกมส์แต่ไอ้พวกที่เหลือแม่งมัวแต่ยืนพิมพ์ด่ากันทั้งเกมส์จนแพ้กูห้ามมันอีแวนแม่งด่ากูว่าเสือกไอ้ฉิบหายเกมส์แม่งห่วยฉิบหายเลยที่ไม่มีวิธีการจัดการกับคนท้อกซิกแบบนี้ #rovth https://t.co/2Bx3TXcEnq
64,2022-04-01 15:39:19+00:00,ตั้งแต่เล่นมาพึ่งเคยโดนด่า ไอ้เหี้ยเฟลชิบหายอะ พวกห่านั้นก็ปากแจ๋วกันชิบหาย ป้อมกูก็ตีลอร์ดก็กูตี แม่ง
65,2022-03-25 06:10:34+00:00,หัวร้อนมาก กุไม่เคยหัวร้อนขนาดนี้ แม่งบอกให้ดันป้อมเอาแต่ไล่คิล ด่ากันอยู่นั่น ไอ้ควาย เด็กเอฟเอฟหรอมึงอะ
66,2022-03-25 00:39:07+00:00,"สังคมไหนไปรุมด่า ไอ้ที่ภามว่าทำไมไม่ช่วยๆ ไม่ใช่นักข่าวเหรอ ในคลิปเป็นดำๆจุดเล็กๆมองยังไม่รู้ว่าใคร

หรือ ว่าชาวบ้านใกล้ๆเรียกคนในสังคมมารุมด่า

ถ้าใช้คำว่ารุมด่าต้องแบบ ลุงตู่ ลุงป้อมโน่น https://t.co/cqDZlHWuE9"
67,2022-03-23 10:03:38+00:00,@JJJJJJ427 ด่าไอ้เหี้ยป้อมด้วยนะ
