,Date,Tweet
19,2022-09-28 04:34:50+00:00,@wtfhz27 เราเช็คอินนกแอร์ รอบินไปอุบล 5555 พนักงานเคาท์เตอร์ยิ้มแห้งๆ ดีเลย์แน่นอน
20,2022-09-28 04:27:32+00:00,"💢 อีกไฟล์ทที่กัปตันไม่ลงจอดที่อุบลฯ แล้วตัดสินใจบินกลับกรุงเทพฯนาทีนี้ คือนกแอร์ DD322 

และยังมีเวียดเจ็ต VZ 226 อีกลำที่บินวนหลบเมฆฝนอยู่ไกลจนเกือบถึง สปป.ลาว และสุดท้าย ก็ต้องบินกลับอีกลำ 

อุบลฯ มีลมขวางสนามถึง 16 น็อต และฝนตกหนักมาก [11.25น]

#พายุโนรู https://t.co/hPCDY5tZ10"
21,2022-09-28 04:07:42+00:00,@nolnnt เวียตเจทไฟลท์เมื่อเช้ากลับมาลงอีกรอบละค่ะ กำลังเตรียมมุดลงเลย แต่สักสิบนาทีก่อนก็คือนกแอร์ hold รอแล้วไม่ได้ แล้วบ๊ายบายกลับดอนเมืองนั่นแหละ / สถานการณ์แบบนี้ ผมหงอกกันทั้งสนามบิน ฮือออ
22,2022-09-27 18:00:00+00:00,"ลาแล้วโคราช! 'นกแอร์' ไปต่อไม่ไหว เที่ยวบินสุดท้าย 27 ก.ย.

https://t.co/Ym2uQ703uq

#3PlusNews #ข่าวช่อง3"
23,2022-09-27 15:52:55+00:00,ไปต่อไม่ไหว ‘นกแอร์’ ลาสนามบินโคราช เที่ยวบินสุดท้าย ผู้โดยสาร 10 คน https://t.co/f7FNTJL5dz
24,2022-09-27 15:34:06+00:00,ส่วนลด 300 บาท ถ้าจองนกแอร์ คือจองขาเดียวก็ลดได้เลย จองไปกลับแยกบุคกิ้งคือได้ลด 600 บาท แต่แอร์เอเชียบังคับจองไปกลับ แล้วก็ลดได้แค่ 300 บาท แปลก
25,2022-09-27 14:38:44+00:00,"ไปต่อไม่ไหว “นกแอร์” อำลาสนามบินโคราช เที่ยวบินสุดท้าย ผู้โดยสาร 10 คน
https://t.co/RYFnBKDWJ3"
26,2022-09-27 11:22:23+00:00,"สายการบินนกแอร์ อำลาสนามบินโคราชเที่ยวบินสุดท้าย มีผู้โดยสาร 10 คน หลังพบว่าไม่เปิดสำรองที่นั่งหรือปรากฏตารางเที่ยวบินในเดือนตุลาคมแล้ว

#นกแอร์ #สายการบินนกแอร์ #สนามบินโคราช #ท่าอากาศยานโคราช #นครราชสีมา #BTimes

https://t.co/oWphVCGB8J"
27,2022-09-27 10:09:33+00:00,ปิดฉาก “นกแอร์” สนามบินโคราช บินไฟล์ทสุดท้ายผู้โดยสาร 10 คน - https://t.co/V59blIWGHo https://t.co/OfzwoJ3Mu5
28,2022-09-27 09:39:07+00:00,"#กระแสโซเชียล #นกแอร์ #โคราช #เชียงใหม่
ไปต่อไม่ไหว! นกแอร์ยุติบิน โคราช-เชียงใหม่
.
สายการบินนกแอร์ ยุติการบิน เส้นทางนครราชสีมา – เชียงใหม่ ภายหลังประสบปัญหาผู้โดยสารไม่เป็นไปตามเป้าหมาย โดยเที่ยวบินสุดท้าย 27 กันยายน 2565
https://t.co/d1kR12X5DR #NEWMEDIA https://t.co/HR1hV1HQRH"
29,2022-09-27 09:30:00+00:00,"สายการบิน 'นกแอร์' ไปต่อไม่ไหว หยุดบินเส้นทางนครราชสีมา-เชียงใหม่ ตั้งแต่วันที่ 27 ก.ย. 65

อ่านข่าว : https://t.co/Ym2uQ703uq

#3PlusNews
#ข่าวช่อง3 https://t.co/RylObuCUe7"
30,2022-09-27 07:39:59+00:00,"ไปต่อไม่ไหว “นกแอร์” อำลาสนามบินโคราช เที่ยวบินสุดท้าย ผู้โดยสาร 10 คน

#NationOnline #ข่าววันนี้ #นกแอร์ #สนามบินโคราช #เที่ยวบิน

https://t.co/DeSOxvPAcw"
31,2022-09-27 07:12:00+00:00,ไปต่อไม่ไหว ‘นกแอร์’ ลาสนามบินโคราช เที่ยวบินสุดท้าย ผู้โดยสาร 10 คน https://t.co/efeRGq4Nld
32,2022-09-27 06:30:31+00:00,ไปต่อไม่ไหว ‘นกแอร์’ ลาสนามบินโคราช เที่ยวบินสุดท้าย ผู้โดยสาร 10 คน จับตาสนามบินเบตงคิวต่อไป #นายหัวไทร
33,2022-09-27 06:21:21+00:00,"ไปต่อไม่ไหว ‘นกแอร์’ ลาสนามบินโคราช เที่ยวบินสุดท้าย ผู้โดยสาร 10 คน
https://t.co/A9jjsSjcGL"
